series,timestamp,value,label
pressure,2024-04-07T21:37:50.000Z,969.13578,
pressure,2024-04-07T21:57:50.000Z,969.62061,
pressure,2024-04-07T22:17:50.000Z,969.64682,
pressure,2024-04-07T22:37:50.000Z,969.17453,
pressure,2024-04-07T22:57:50.000Z,969.0379,
pressure,2024-04-07T23:17:50.000Z,968.75693,
pressure,2024-04-07T23:37:50.000Z,968.92882,
pressure,2024-04-07T23:57:50.000Z,968.73835,
pressure,2024-04-08T00:17:50.000Z,968.48131,
pressure,2024-04-08T00:37:50.000Z,968.2827,
pressure,2024-04-08T00:57:50.000Z,968.02564,
pressure,2024-04-08T01:17:50.000Z,967.90986,
pressure,2024-04-08T01:37:50.000Z,967.82792,
pressure,2024-04-08T01:57:50.000Z,968.24289,
pressure,2024-04-08T02:17:50.000Z,968.24139,
pressure,2024-04-08T02:37:50.000Z,968.03146,
pressure,2024-04-08T02:57:50.000Z,968.00776,
pressure,2024-04-08T03:17:50.000Z,967.92052,
pressure,2024-04-08T03:37:50.000Z,968.33188,
pressure,2024-04-08T03:57:50.000Z,968.4407,
pressure,2024-04-08T04:17:50.000Z,968.52404,
pressure,2024-04-08T04:37:50.000Z,968.56724,
pressure,2024-04-08T04:57:50.000Z,968.61278,
pressure,2024-04-08T05:17:50.000Z,968.46156,
pressure,2024-04-08T05:37:50.000Z,968.54024,
pressure,2024-04-08T05:57:50.000Z,968.51324,
pressure,2024-04-08T06:17:50.000Z,968.4569,
pressure,2024-04-08T06:37:50.000Z,968.38283,
pressure,2024-04-08T06:57:50.000Z,968.24009,
pressure,2024-04-08T07:17:50.000Z,968.38517,
pressure,2024-04-08T07:37:50.000Z,968.48162,
pressure,2024-04-08T07:57:50.000Z,968.70073,
pressure,2024-04-08T08:17:50.000Z,968.55414,
pressure,2024-04-08T08:37:50.000Z,968.39057,
pressure,2024-04-08T08:57:50.000Z,968.19302,
pressure,2024-04-08T09:17:50.000Z,967.91211,
pressure,2024-04-08T09:37:50.000Z,967.53309,
pressure,2024-04-08T09:57:50.000Z,967.52081,
pressure,2024-04-08T10:17:50.000Z,967.38646,
pressure,2024-04-08T10:37:50.000Z,967.41735,
pressure,2024-04-08T10:57:50.000Z,967.39481,
pressure,2024-04-08T11:17:50.000Z,967.0142,
pressure,2024-04-08T11:37:50.000Z,966.92148,
pressure,2024-04-08T11:57:50.000Z,966.83413,
pressure,2024-04-08T12:17:50.000Z,966.91359,
pressure,2024-04-08T12:37:50.000Z,967.01856,
pressure,2024-04-08T12:57:50.000Z,967.20941,
pressure,2024-04-08T13:17:50.000Z,967.52136,
pressure,2024-04-08T13:37:50.000Z,967.17018,
pressure,2024-04-08T13:57:50.000Z,967.87281,
pressure,2024-04-08T14:17:50.000Z,968.12803,
pressure,2024-04-08T14:37:50.000Z,967.36876,
pressure,2024-04-08T14:57:50.000Z,968.58177,
pressure,2024-04-08T15:17:50.000Z,968.38863,
pressure,2024-04-08T15:37:50.000Z,968.05994,
pressure,2024-04-08T15:57:50.000Z,968.18259,
pressure,2024-04-08T16:17:50.000Z,968.26206,
pressure,2024-04-08T16:37:50.000Z,968.02755,
pressure,2024-04-08T16:57:50.000Z,968.30037,
pressure,2024-04-08T17:17:50.000Z,968.21942,
pressure,2024-04-08T17:37:50.000Z,968.21349,
pressure,2024-04-08T17:57:50.000Z,968.23265,
pressure,2024-04-08T18:17:50.000Z,968.19538,
pressure,2024-04-08T18:37:50.000Z,967.99911,
pressure,2024-04-08T18:57:50.000Z,967.89806,
pressure,2024-04-08T19:17:50.000Z,967.87149,
pressure,2024-04-08T19:37:50.000Z,967.68306,
pressure,2024-04-08T19:57:50.000Z,967.63882,
pressure,2024-04-08T20:17:50.000Z,966.62544,
pressure,2024-04-08T20:37:50.000Z,967.29708,
pressure,2024-04-08T20:57:50.000Z,967.0347,
pressure,2024-04-08T21:17:50.000Z,967.10616,
pressure,2024-04-08T21:37:50.000Z,966.64697,
pressure,2024-04-08T21:57:50.000Z,966.54586,
pressure,2024-04-08T22:17:50.000Z,965.64292,
pressure,2024-04-08T22:37:50.000Z,965.81189,
pressure,2024-04-08T22:57:50.000Z,965.52901,
pressure,2024-04-08T23:17:50.000Z,966.14323,
pressure,2024-04-08T23:37:50.000Z,966.154,
pressure,2024-04-08T23:57:50.000Z,966.07459,
pressure,2024-04-09T00:17:50.000Z,966.44358,
pressure,2024-04-09T00:37:50.000Z,966.5351,
pressure,2024-04-09T00:57:50.000Z,966.74502,
pressure,2024-04-09T01:17:50.000Z,967.19861,
pressure,2024-04-09T01:37:50.000Z,967.185,
pressure,2024-04-09T01:57:50.000Z,967.20911,
pressure,2024-04-09T02:17:50.000Z,966.54019,
pressure,2024-04-09T02:37:50.000Z,967.48059,
pressure,2024-04-09T02:57:50.000Z,967.75191,
pressure,2024-04-09T03:17:50.000Z,968.11633,
pressure,2024-04-09T03:37:50.000Z,968.42519,
pressure,2024-04-09T03:57:50.000Z,968.64905,
pressure,2024-04-09T04:17:50.000Z,969.30868,
pressure,2024-04-09T04:37:50.000Z,969.39199,
pressure,2024-04-09T04:57:50.000Z,969.55542,
pressure,2024-04-09T05:17:50.000Z,969.60025,
pressure,2024-04-09T05:37:50.000Z,969.61869,
pressure,2024-04-09T05:57:50.000Z,969.87237,
pressure,2024-04-09T06:17:50.000Z,969.85615,
pressure,2024-04-09T06:37:50.000Z,969.92701,
pressure,2024-04-09T06:57:50.000Z,970.15682,
pressure,2024-04-09T07:17:50.000Z,970.4104,
pressure,2024-04-09T07:37:50.000Z,970.24765,
pressure,2024-04-09T07:57:50.000Z,970.24601,
pressure,2024-04-09T08:17:50.000Z,970.36549,
pressure,2024-04-09T08:37:50.000Z,970.32927,
pressure,2024-04-09T08:57:50.000Z,970.21356,
pressure,2024-04-09T09:17:50.000Z,970.19569,
pressure,2024-04-09T09:37:50.000Z,970.16816,
pressure,2024-04-09T09:57:50.000Z,970.30222,
pressure,2024-04-09T10:17:50.000Z,970.28223,
pressure,2024-04-09T10:37:50.000Z,970.21897,
pressure,2024-04-09T10:57:50.000Z,970.16111,
pressure,2024-04-09T11:17:50.000Z,970.09571,
pressure,2024-04-09T11:37:50.000Z,970.03082,
pressure,2024-04-09T11:57:50.000Z,970.05785,
pressure,2024-04-09T12:17:50.000Z,970.07408,
pressure,2024-04-09T12:37:50.000Z,970.27846,
pressure,2024-04-09T12:57:50.000Z,970.38383,
pressure,2024-04-09T13:17:50.000Z,970.59525,
pressure,2024-04-09T13:37:50.000Z,971.94343,
pressure,2024-04-09T13:57:50.000Z,972.20753,
pressure,2024-04-09T14:17:50.000Z,972.26517,
pressure,2024-04-09T14:37:50.000Z,970.69263,
pressure,2024-04-09T14:57:50.000Z,971.66615,
pressure,2024-04-09T15:17:50.000Z,971.75819,
pressure,2024-04-09T15:37:50.000Z,971.94119,
pressure,2024-04-09T15:57:50.000Z,972.25897,
pressure,2024-04-09T16:17:50.000Z,972.36216,
pressure,2024-04-09T16:37:50.000Z,972.42544,
pressure,2024-04-09T16:57:50.000Z,972.7314,
pressure,2024-04-09T17:17:50.000Z,972.65517,
pressure,2024-04-09T17:37:50.000Z,971.80908,
pressure,2024-04-09T17:57:50.000Z,972.21499,
pressure,2024-04-09T18:17:50.000Z,972.26913,
pressure,2024-04-09T18:37:50.000Z,972.21905,
pressure,2024-04-09T18:57:50.000Z,972.13715,
pressure,2024-04-09T19:17:50.000Z,970.9161,
pressure,2024-04-09T19:37:50.000Z,971.41102,
pressure,2024-04-09T19:57:50.000Z,971.491,
pressure,2024-04-09T20:17:50.000Z,971.40347,
pressure,2024-04-09T20:37:50.000Z,971.17197,
pressure,2024-04-09T20:57:50.000Z,970.79751,
pressure,2024-04-09T21:17:50.000Z,970.85221,
pressure,2024-04-09T21:37:50.000Z,970.67537,
pressure,2024-04-09T21:57:50.000Z,970.06583,
pressure,2024-04-09T22:17:50.000Z,969.81735,
pressure,2024-04-09T22:37:50.000Z,970.07674,
pressure,2024-04-09T22:57:50.000Z,970.3815,
pressure,2024-04-09T23:17:50.000Z,970.27655,
pressure,2024-04-09T23:37:50.000Z,969.57967,
pressure,2024-04-09T23:57:50.000Z,970.34749,
pressure,2024-04-10T00:17:50.000Z,970.32586,
pressure,2024-04-10T00:37:50.000Z,970.43304,
pressure,2024-04-10T00:57:50.000Z,970.56021,
pressure,2024-04-10T01:17:50.000Z,970.58885,
pressure,2024-04-10T01:37:50.000Z,970.74522,
pressure,2024-04-10T01:57:50.000Z,970.67274,
pressure,2024-04-10T02:17:50.000Z,970.28866,
pressure,2024-04-10T02:37:50.000Z,970.85985,
pressure,2024-04-10T02:57:50.000Z,971.08682,
pressure,2024-04-10T03:17:50.000Z,971.43642,
pressure,2024-04-10T03:37:50.000Z,971.85085,
pressure,2024-04-10T03:57:50.000Z,972.30871,
pressure,2024-04-10T04:17:50.000Z,972.54919,
pressure,2024-04-10T04:37:50.000Z,972.57995,
pressure,2024-04-10T04:57:50.000Z,972.62521,
pressure,2024-04-10T05:17:50.000Z,972.44259,
pressure,2024-04-10T05:37:50.000Z,972.40466,
pressure,2024-04-10T05:57:50.000Z,972.21295,
pressure,2024-04-10T06:17:50.000Z,972.13517,
pressure,2024-04-10T06:37:50.000Z,971.87648,
pressure,2024-04-10T06:57:50.000Z,971.78244,
pressure,2024-04-10T07:17:50.000Z,971.71548,
pressure,2024-04-10T07:37:50.000Z,971.83143,
pressure,2024-04-10T07:57:50.000Z,971.81863,
pressure,2024-04-10T08:17:50.000Z,971.99045,
pressure,2024-04-10T08:37:50.000Z,971.92004,
pressure,2024-04-10T08:57:50.000Z,972.00497,
pressure,2024-04-10T09:17:50.000Z,971.79525,
pressure,2024-04-10T09:37:50.000Z,971.59066,
pressure,2024-04-10T09:57:50.000Z,971.44248,
pressure,2024-04-10T10:17:50.000Z,971.57271,
pressure,2024-04-10T10:37:50.000Z,971.63967,
pressure,2024-04-10T10:57:50.000Z,971.64509,
pressure,2024-04-10T11:17:50.000Z,971.6505,
pressure,2024-04-10T11:37:50.000Z,971.58895,
pressure,2024-04-10T11:57:50.000Z,971.50575,
pressure,2024-04-10T12:17:50.000Z,971.47126,
pressure,2024-04-10T12:37:50.000Z,971.50745,
pressure,2024-04-10T12:57:50.000Z,971.48409,
pressure,2024-04-10T13:17:50.000Z,971.61944,
pressure,2024-04-10T13:37:50.000Z,972.39365,
pressure,2024-04-10T13:57:50.000Z,970.69014,
pressure,2024-04-10T14:17:50.000Z,971.9791,
pressure,2024-04-10T14:37:50.000Z,973.08444,
pressure,2024-04-10T14:57:50.000Z,973.10425,
pressure,2024-04-10T15:17:50.000Z,973.17399,
pressure,2024-04-10T15:37:50.000Z,972.17709,
pressure,2024-04-10T15:57:50.000Z,972.30971,
pressure,2024-04-10T16:17:50.000Z,972.37269,
pressure,2024-04-10T16:37:50.000Z,972.09961,
pressure,2024-04-10T16:57:50.000Z,972.29717,
pressure,2024-04-10T17:17:50.000Z,971.88234,
pressure,2024-04-10T17:37:50.000Z,972.1097,
pressure,2024-04-10T17:57:50.000Z,971.98313,
pressure,2024-04-10T18:17:50.000Z,971.91191,
pressure,2024-04-10T18:37:50.000Z,971.52135,
pressure,2024-04-10T18:57:50.000Z,971.81533,
pressure,2024-04-10T19:17:50.000Z,971.83779,
pressure,2024-04-10T19:37:50.000Z,970.75868,
pressure,2024-04-10T19:57:50.000Z,971.37806,
pressure,2024-04-10T20:17:50.000Z,971.10273,
pressure,2024-04-10T20:37:50.000Z,969.96716,
pressure,2024-04-10T20:57:50.000Z,970.10376,
pressure,2024-04-10T21:17:50.000Z,969.99494,
pressure,2024-04-10T21:37:50.000Z,969.6082,
pressure,2024-04-10T21:57:50.000Z,969.60196,
pressure,2024-04-10T22:17:50.000Z,969.46967,
pressure,2024-04-10T22:37:50.000Z,969.27317,
pressure,2024-04-10T22:57:50.000Z,969.1442,
pressure,2024-04-10T23:17:50.000Z,969.46541,
pressure,2024-04-10T23:37:50.000Z,969.38439,
pressure,2024-04-10T23:57:50.000Z,969.15349,
pressure,2024-04-11T00:17:50.000Z,969.14118,
pressure,2024-04-11T00:37:50.000Z,969.02,
pressure,2024-04-11T00:57:50.000Z,969.02778,
pressure,2024-04-11T01:17:50.000Z,969.00618,
pressure,2024-04-11T01:37:50.000Z,968.96146,
pressure,2024-04-11T01:57:50.000Z,969.14287,
pressure,2024-04-11T02:17:50.000Z,968.78392,
pressure,2024-04-11T02:37:50.000Z,969.0217,
pressure,2024-04-11T02:57:50.000Z,969.10045,
pressure,2024-04-11T03:17:50.000Z,969.40139,
pressure,2024-04-11T03:37:50.000Z,969.73696,
pressure,2024-04-11T03:57:50.000Z,969.91121,
pressure,2024-04-11T04:17:50.000Z,970.02915,
pressure,2024-04-11T04:37:50.000Z,969.98911,
pressure,2024-04-11T04:57:50.000Z,969.91502,
pressure,2024-04-11T05:17:50.000Z,969.96208,
pressure,2024-04-11T05:37:50.000Z,969.87337,
pressure,2024-04-11T05:57:50.000Z,969.75,
pressure,2024-04-11T06:17:50.000Z,969.69754,
pressure,2024-04-11T06:37:50.000Z,969.61423,
pressure,2024-04-11T06:57:50.000Z,969.55636,
pressure,2024-04-11T07:17:50.000Z,969.4476,
pressure,2024-04-11T07:37:50.000Z,969.50007,
pressure,2024-04-11T07:57:50.000Z,969.35191,
pressure,2024-04-11T08:17:50.000Z,969.2794,
pressure,2024-04-11T08:37:50.000Z,969.12897,
pressure,2024-04-11T08:57:50.000Z,968.88593,
pressure,2024-04-11T09:17:50.000Z,968.67372,
pressure,2024-04-11T09:37:50.000Z,968.49775,
pressure,2024-04-11T09:57:50.000Z,968.30555,
pressure,2024-04-11T10:17:50.000Z,968.09324,
pressure,2024-04-11T10:37:50.000Z,968.04076,
pressure,2024-04-11T10:57:50.000Z,967.89709,
pressure,2024-04-11T11:17:50.000Z,967.8446,
pressure,2024-04-11T11:37:50.000Z,967.6847,
pressure,2024-04-11T11:57:50.000Z,967.54882,
pressure,2024-04-11T12:17:50.000Z,967.47913,
pressure,2024-04-11T12:37:50.000Z,967.48059,
pressure,2024-04-11T12:57:50.000Z,967.35652,
pressure,2024-04-11T13:17:50.000Z,968.00111,
pressure,2024-04-11T13:37:50.000Z,968.18799,
pressure,2024-04-11T13:57:50.000Z,967.97412,
pressure,2024-04-11T14:17:50.000Z,966.8702,
pressure,2024-04-11T14:37:50.000Z,966.65216,
pressure,2024-04-11T14:57:50.000Z,966.57821,
pressure,2024-04-11T15:17:50.000Z,967.57552,
pressure,2024-04-11T15:37:50.000Z,967.70464,
pressure,2024-04-11T15:57:50.000Z,967.57552,
pressure,2024-04-11T16:17:50.000Z,967.52586,
pressure,2024-04-11T16:37:50.000Z,967.43418,
pressure,2024-04-11T16:57:50.000Z,967.35498,
pressure,2024-04-11T17:17:50.000Z,967.17448,
pressure,2024-04-11T17:37:50.000Z,967.74383,
pressure,2024-04-11T17:57:50.000Z,967.18714,
pressure,2024-04-11T18:17:50.000Z,966.6591,
pressure,2024-04-11T18:37:50.000Z,966.89479,
pressure,2024-04-11T18:57:50.000Z,966.57559,
pressure,2024-04-11T19:17:50.000Z,966.48529,
pressure,2024-04-11T19:37:50.000Z,965.65875,
pressure,2024-04-11T19:57:50.000Z,965.38682,
pressure,2024-04-11T20:17:50.000Z,965.19688,
pressure,2024-04-11T20:37:50.000Z,964.61426,
pressure,2024-04-11T20:57:50.000Z,964.65728,
pressure,2024-04-11T21:17:50.000Z,964.37003,
pressure,2024-04-11T21:37:50.000Z,964.53494,
pressure,2024-04-11T21:57:50.000Z,964.48469,
pressure,2024-04-11T22:17:50.000Z,964.38737,
pressure,2024-04-11T22:37:50.000Z,964.15024,
pressure,2024-04-11T22:57:50.000Z,963.98957,
pressure,2024-04-11T23:17:50.000Z,963.62747,
pressure,2024-04-11T23:37:50.000Z,963.83906,
pressure,2024-04-11T23:57:50.000Z,963.69869,
pressure,2024-04-12T00:17:50.000Z,963.56788,
pressure,2024-04-12T00:37:50.000Z,963.57207,
pressure,2024-04-12T00:57:50.000Z,963.56551,
pressure,2024-04-12T01:17:50.000Z,963.44244,
pressure,2024-04-12T01:37:50.000Z,962.89341,
pressure,2024-04-12T01:57:50.000Z,962.39148,
pressure,2024-04-12T02:17:50.000Z,962.62097,
pressure,2024-04-12T02:37:50.000Z,963.48789,
pressure,2024-04-12T02:57:50.000Z,963.34574,
pressure,2024-04-12T03:17:50.000Z,963.6615,
pressure,2024-04-12T03:37:50.000Z,964.0822,
pressure,2024-04-12T03:57:50.000Z,964.27367,
pressure,2024-04-12T04:17:50.000Z,964.47713,
pressure,2024-04-12T04:37:50.000Z,964.55809,
pressure,2024-04-12T04:57:50.000Z,964.6147,
pressure,2024-04-12T05:17:50.000Z,964.51889,
pressure,2024-04-12T05:37:50.000Z,964.59576,
pressure,2024-04-12T05:57:50.000Z,964.56347,
pressure,2024-04-12T06:17:50.000Z,964.35747,
pressure,2024-04-12T06:37:50.000Z,964.20373,
pressure,2024-04-12T06:57:50.000Z,964.2186,
pressure,2024-04-12T07:17:50.000Z,964.31699,
pressure,2024-04-12T07:37:50.000Z,964.29547,
pressure,2024-04-12T07:57:50.000Z,964.18632,
pressure,2024-04-12T08:17:50.000Z,964.23756,
pressure,2024-04-12T08:37:50.000Z,964.09329,
pressure,2024-04-12T08:57:50.000Z,964.00026,
pressure,2024-04-12T09:17:50.000Z,963.86006,
pressure,2024-04-12T09:37:50.000Z,963.82241,
pressure,2024-04-12T09:57:50.000Z,963.71198,
pressure,2024-04-12T10:17:50.000Z,963.70909,
pressure,2024-04-12T10:37:50.000Z,963.55273,
pressure,2024-04-12T10:57:50.000Z,963.3856,
pressure,2024-04-12T11:17:50.000Z,963.32892,
pressure,2024-04-12T11:37:50.000Z,963.41126,
pressure,2024-04-12T11:57:50.000Z,963.58913,
pressure,2024-04-12T12:17:50.000Z,963.38852,
pressure,2024-04-12T12:37:50.000Z,963.40879,
pressure,2024-04-12T12:57:50.000Z,963.45304,
pressure,2024-04-12T13:17:50.000Z,963.33967,
pressure,2024-04-12T13:37:50.000Z,964.26702,
pressure,2024-04-12T13:57:50.000Z,964.62676,
pressure,2024-04-12T14:17:50.000Z,964.65752,
pressure,2024-04-12T14:37:50.000Z,965.12491,
pressure,2024-04-12T14:57:50.000Z,964.58885,
pressure,2024-04-12T15:17:50.000Z,964.47019,
pressure,2024-04-12T15:37:50.000Z,964.87021,
pressure,2024-04-12T15:57:50.000Z,964.79897,
pressure,2024-04-12T16:17:50.000Z,965.16816,
pressure,2024-04-12T16:37:50.000Z,965.75273,
pressure,2024-04-12T16:57:50.000Z,966.00726,
pressure,2024-04-12T17:17:50.000Z,965.97223,
pressure,2024-04-12T17:37:50.000Z,966.00858,
pressure,2024-04-12T17:57:50.000Z,965.95338,
pressure,2024-04-12T18:17:50.000Z,966.418,
pressure,2024-04-12T18:37:50.000Z,966.31965,
pressure,2024-04-12T18:57:50.000Z,966.94967,
pressure,2024-04-12T19:17:50.000Z,967.32886,
pressure,2024-04-12T19:37:50.000Z,967.58057,
pressure,2024-04-12T19:57:50.000Z,967.18385,
pressure,2024-04-12T20:17:50.000Z,967.27922,
pressure,2024-04-12T20:37:50.000Z,967.01835,
pressure,2024-04-12T20:57:50.000Z,967.57409,
pressure,2024-04-12T21:17:50.000Z,967.26304,
pressure,2024-04-12T21:37:50.000Z,967.57042,
pressure,2024-04-12T21:57:50.000Z,967.63513,
pressure,2024-04-12T22:17:50.000Z,967.90925,
pressure,2024-04-12T22:37:50.000Z,967.49462,
pressure,2024-04-12T22:57:50.000Z,967.76253,
pressure,2024-04-12T23:17:50.000Z,968.05801,
pressure,2024-04-12T23:37:50.000Z,968.54665,
pressure,2024-04-12T23:57:50.000Z,968.5005,
pressure,2024-04-13T00:17:50.000Z,968.21304,
pressure,2024-04-13T00:37:50.000Z,968.24587,
pressure,2024-04-13T00:57:50.000Z,967.77688,
pressure,2024-04-13T01:17:50.000Z,967.8024,
pressure,2024-04-13T01:37:50.000Z,968.08597,
pressure,2024-04-13T01:57:50.000Z,968.29054,
pressure,2024-04-13T02:17:50.000Z,967.65425,
pressure,2024-04-13T02:37:50.000Z,968.4822,
pressure,2024-04-13T02:57:50.000Z,968.81494,
pressure,2024-04-13T03:17:50.000Z,968.98702,
pressure,2024-04-13T03:37:50.000Z,969.08501,
pressure,2024-04-13T03:57:50.000Z,969.28253,
pressure,2024-04-13T04:17:50.000Z,969.40054,
pressure,2024-04-13T04:37:50.000Z,969.57099,
pressure,2024-04-13T04:57:50.000Z,969.67974,
pressure,2024-04-13T05:17:50.000Z,969.77767,
pressure,2024-04-13T05:37:50.000Z,970.02433,
pressure,2024-04-13T05:57:50.000Z,970.11843,
pressure,2024-04-13T06:17:50.000Z,970.12383,
pressure,2024-04-13T06:37:50.000Z,970.18548,
pressure,2024-04-13T06:57:50.000Z,970.23794,
pressure,2024-04-13T07:17:50.000Z,970.23415,
pressure,2024-04-13T07:37:50.000Z,970.16385,
pressure,2024-04-13T07:57:50.000Z,970.1817,
pressure,2024-04-13T08:17:50.000Z,969.93725,
pressure,2024-04-13T08:37:50.000Z,970.08219,
pressure,2024-04-13T08:57:50.000Z,970.09841,
pressure,2024-04-13T09:17:50.000Z,970.20171,
pressure,2024-04-13T09:37:50.000Z,970.23846,
pressure,2024-04-13T09:57:50.000Z,970.32877,
pressure,2024-04-13T10:17:50.000Z,970.35581,
pressure,2024-04-13T10:37:50.000Z,970.27795,
pressure,2024-04-13T10:57:50.000Z,970.19089,
pressure,2024-04-13T11:17:50.000Z,970.2109,
pressure,2024-04-13T11:37:50.000Z,970.28877,
pressure,2024-04-13T11:57:50.000Z,970.29958,
pressure,2024-04-13T12:17:50.000Z,970.3104,
pressure,2024-04-13T12:37:50.000Z,970.1725,
pressure,2024-04-13T12:57:50.000Z,970.26876,
pressure,2024-04-13T13:17:50.000Z,970.24981,
pressure,2024-04-13T13:37:50.000Z,970.78361,
pressure,2024-04-13T13:57:50.000Z,971.16754,
pressure,2024-04-13T14:17:50.000Z,971.42317,
pressure,2024-04-13T14:37:50.000Z,972.00788,
pressure,2024-04-13T14:57:50.000Z,972.77113,
pressure,2024-04-13T15:17:50.000Z,972.78391,
pressure,2024-04-13T15:37:50.000Z,972.26372,
pressure,2024-04-13T15:57:50.000Z,972.60666,
pressure,2024-04-13T16:17:50.000Z,972.62813,
pressure,2024-04-13T16:37:50.000Z,973.03909,
pressure,2024-04-13T16:57:50.000Z,972.9538,
pressure,2024-04-13T17:17:50.000Z,973.5461,
pressure,2024-04-13T17:37:50.000Z,972.58048,
pressure,2024-04-13T17:57:50.000Z,972.78688,
pressure,2024-04-13T18:17:50.000Z,972.47218,
pressure,2024-04-13T18:37:50.000Z,972.25154,
pressure,2024-04-13T18:57:50.000Z,972.23212,
pressure,2024-04-13T19:17:50.000Z,972.327,
pressure,2024-04-13T19:37:50.000Z,971.95813,
pressure,2024-04-13T19:57:50.000Z,971.40396,
pressure,2024-04-13T20:17:50.000Z,970.64993,
pressure,2024-04-13T20:37:50.000Z,970.56021,
pressure,2024-04-13T20:57:50.000Z,970.25875,
pressure,2024-04-13T21:17:50.000Z,970.33127,
pressure,2024-04-13T21:37:50.000Z,970.78902,
pressure,2024-04-13T21:57:50.000Z,970.57862,
pressure,2024-04-13T22:17:50.000Z,969.73016,
pressure,2024-04-13T22:37:50.000Z,970.06034,
pressure,2024-04-13T22:57:50.000Z,969.856,
pressure,2024-04-13T23:17:50.000Z,969.94709,
pressure,2024-04-13T23:37:50.000Z,969.87917,
pressure,2024-04-13T23:57:50.000Z,969.73252,
pressure,2024-04-14T00:17:50.000Z,969.57118,
pressure,2024-04-14T00:37:50.000Z,970.41582,
pressure,2024-04-14T00:57:50.000Z,970.05176,
pressure,2024-04-14T01:17:50.000Z,970.31089,
pressure,2024-04-14T01:37:50.000Z,970.28984,
pressure,2024-04-14T01:57:50.000Z,970.54132,
pressure,2024-04-14T02:17:50.000Z,970.10003,
pressure,2024-04-14T02:37:50.000Z,970.61807,
pressure,2024-04-14T02:57:50.000Z,970.58726,
pressure,2024-04-14T03:17:50.000Z,970.67593,
pressure,2024-04-14T03:37:50.000Z,970.65806,
pressure,2024-04-14T03:57:50.000Z,970.67351,
pressure,2024-04-14T04:17:50.000Z,970.80378,
pressure,2024-04-14T04:37:50.000Z,971.10082,
pressure,2024-04-14T04:57:50.000Z,971.4792,
pressure,2024-04-14T05:17:50.000Z,971.67125,
pressure,2024-04-14T05:37:50.000Z,972.13377,
pressure,2024-04-14T05:57:50.000Z,971.90243,
pressure,2024-04-14T06:17:50.000Z,971.46837,
pressure,2024-04-14T06:37:50.000Z,971.46785,
pressure,2024-04-14T06:57:50.000Z,971.43536,
pressure,2024-04-14T07:17:50.000Z,971.35757,
pressure,2024-04-14T07:37:50.000Z,971.73026,
pressure,2024-04-14T07:57:50.000Z,971.81714,
pressure,2024-04-14T08:17:50.000Z,971.9365,
pressure,2024-04-14T08:37:50.000Z,971.99434,
pressure,2024-04-14T08:57:50.000Z,972.09936,
pressure,2024-04-14T09:17:50.000Z,972.00169,
pressure,2024-04-14T09:37:50.000Z,972.03961,
pressure,2024-04-14T09:57:50.000Z,972.04502,
pressure,2024-04-14T10:17:50.000Z,972.15895,
pressure,2024-04-14T10:37:50.000Z,972.38503,
pressure,2024-04-14T10:57:50.000Z,972.58209,
pressure,2024-04-14T11:17:50.000Z,972.65076,
pressure,2024-04-14T11:37:50.000Z,972.69954,
pressure,2024-04-14T11:57:50.000Z,972.7014,
pressure,2024-04-14T12:17:50.000Z,972.76287,
pressure,2024-04-14T12:37:50.000Z,972.88399,
pressure,2024-04-14T12:57:50.000Z,972.94721,
pressure,2024-04-14T13:17:50.000Z,973.02846,
pressure,2024-04-14T13:37:50.000Z,973.55976,
pressure,2024-04-14T13:57:50.000Z,973.75875,
pressure,2024-04-14T14:17:50.000Z,973.07189,
pressure,2024-04-14T14:37:50.000Z,972.74654,
pressure,2024-04-14T14:57:50.000Z,973.98469,
pressure,2024-04-14T15:17:50.000Z,974.25895,
pressure,2024-04-14T15:37:50.000Z,974.92243,
pressure,2024-04-14T15:57:50.000Z,973.91047,
pressure,2024-04-14T16:17:50.000Z,974.3354,
pressure,2024-04-14T16:37:50.000Z,974.34036,
pressure,2024-04-14T16:57:50.000Z,974.36579,
pressure,2024-04-14T17:17:50.000Z,974.57212,
pressure,2024-04-14T17:37:50.000Z,974.24852,
pressure,2024-04-14T17:57:50.000Z,974.19258,
pressure,2024-04-14T18:17:50.000Z,974.43664,
pressure,2024-04-14T18:37:50.000Z,974.08597,
pressure,2024-04-14T18:57:50.000Z,973.47846,
pressure,2024-04-14T19:17:50.000Z,973.84911,
pressure,2024-04-14T19:37:50.000Z,974.1655,
pressure,2024-04-14T19:57:50.000Z,973.8365,
pressure,2024-04-14T20:17:50.000Z,973.92867,
pressure,2024-04-14T20:37:50.000Z,973.26128,
pressure,2024-04-14T20:57:50.000Z,972.9559,
pressure,2024-04-14T21:17:50.000Z,972.99925,
pressure,2024-04-14T21:37:50.000Z,972.93612,
pressure,2024-04-14T21:57:50.000Z,972.9143,
pressure,2024-04-14T22:17:50.000Z,972.91254,
pressure,2024-04-14T22:37:50.000Z,972.83286,
pressure,2024-04-14T22:57:50.000Z,972.58519,
pressure,2024-04-14T23:17:50.000Z,972.48206,
pressure,2024-04-14T23:37:50.000Z,972.36757,
pressure,2024-04-14T23:57:50.000Z,972.50126,
pressure,2024-04-15T00:17:50.000Z,972.30229,
pressure,2024-04-15T00:37:50.000Z,972.14123,
pressure,2024-04-15T00:57:50.000Z,971.82821,
pressure,2024-04-15T01:17:50.000Z,972.11076,
pressure,2024-04-15T01:37:50.000Z,971.95308,
pressure,2024-04-15T01:57:50.000Z,971.64619,
